term_id,name,slug,main_category,original_path,new_path,confidence,reason,count
313,"Dulapuri de podea pentru cablare structurată, lățime 800mm, adâncime 1200mm, RAL7035 Gri deschis",dulapuri-de-podea-pentru-cablare-structurata-latime-800mm-adancime-1200mm-ral7035-gri-deschis,"Retelistica, date si telecomunicatii","Dulapuri de podea pentru cablare structurată S-RACK > Dulapuri de podea pentru cablare structurată, lățime 800mm, adâncime 1200mm, RAL7035 Gri deschis","Retelistica, date si telecomunicatii > Dulapuri de podea pentru cablare structurată S-RACK > Dulapuri de podea pentru cablare structurată, lățime 800mm, adâncime 1200mm, RAL7035 Gri deschis",high,keyword in root: cablare structurata,2
382,"Dulapuri de podea pentru cablare structurată, lățime 800mm, adâncime 1200mm, RAL9005 Negru",dulapuri-de-podea-pentru-cablare-structurata-latime-800mm-adancime-1200mm-ral9005-negru,"Retelistica, date si telecomunicatii","Dulapuri de podea pentru cablare structurată S-RACK > Dulapuri de podea pentru cablare structurată, lățime 800mm, adâncime 1200mm, RAL9005 Negru","Retelistica, date si telecomunicatii > Dulapuri de podea pentru cablare structurată S-RACK > Dulapuri de podea pentru cablare structurată, lățime 800mm, adâncime 1200mm, RAL9005 Negru",high,keyword in root: cablare structurata,2
916,"Dulapuri de podea pentru cablare structurată DT, fără ușă",dulapuri-de-podea-pentru-cablare-structurata-dt-fara-usa,"Retelistica, date si telecomunicatii","Dulapuri de podea pentru cablare structurată S-RACK > Dulapuri de podea pentru cablare structurată DT, fără ușă","Retelistica, date si telecomunicatii > Dulapuri de podea pentru cablare structurată S-RACK > Dulapuri de podea pentru cablare structurată DT, fără ușă",high,keyword in root: cablare structurata,2
1247,Dulapuri de podea pentru server S-RACK,dulapuri-de-podea-pentru-server-s-rack,"Retelistica, date si telecomunicatii",Dulapuri de podea pentru server S-RACK,"Retelistica, date si telecomunicatii > Dulapuri de podea pentru server S-RACK",high,keyword in root: server,7
1647,"Dulapuri de podea pentru server S-RACK, lățime 600mm, adâncime 1000mm, RAL9005 Negru",dulapuri-de-podea-pentru-server-s-rack-latime-600mm-adancime-1000mm-ral9005-negru,"Retelistica, date si telecomunicatii","Dulapuri de podea pentru server S-RACK > Dulapuri de podea pentru server S-RACK, lățime 600mm, adâncime 1000mm, RAL9005 Negru","Retelistica, date si telecomunicatii > Dulapuri de podea pentru server S-RACK > Dulapuri de podea pentru server S-RACK, lățime 600mm, adâncime 1000mm, RAL9005 Negru",high,keyword in root: server,1
1248,"Dulapuri de podea pentru server S-RACK, lățime 800mm, adâncime 800mm, RAL9005 Negru",dulapuri-de-podea-pentru-server-s-rack-latime-800mm-adancime-800mm-ral9005-negru,"Retelistica, date si telecomunicatii","Dulapuri de podea pentru server S-RACK > Dulapuri de podea pentru server S-RACK, lățime 800mm, adâncime 800mm, RAL9005 Negru","Retelistica, date si telecomunicatii > Dulapuri de podea pentru server S-RACK > Dulapuri de podea pentru server S-RACK, lățime 800mm, adâncime 800mm, RAL9005 Negru",high,keyword in root: server,2
1282,"Dulapuri de podea pentru server S-RACK, lățime 800mm, adâncime 1000mm, RAL9005 Negru",dulapuri-de-podea-pentru-server-s-rack-latime-800mm-adancime-1000mm-ral9005-negru,"Retelistica, date si telecomunicatii","Dulapuri de podea pentru server S-RACK > Dulapuri de podea pentru server S-RACK, lățime 800mm, adâncime 1000mm, RAL9005 Negru","Retelistica, date si telecomunicatii > Dulapuri de podea pentru server S-RACK > Dulapuri de podea pentru server S-RACK, lățime 800mm, adâncime 1000mm, RAL9005 Negru",high,keyword in root: server,2
1419,"Dulapuri de podea pentru server S-RACK, lățime 800mm, adâncime 1200mm, RAL9005 Negru",dulapuri-de-podea-pentru-server-s-rack-latime-800mm-adancime-1200mm-ral9005-negru,"Retelistica, date si telecomunicatii","Dulapuri de podea pentru server S-RACK > Dulapuri de podea pentru server S-RACK, lățime 800mm, adâncime 1200mm, RAL9005 Negru","Retelistica, date si telecomunicatii > Dulapuri de podea pentru server S-RACK > Dulapuri de podea pentru server S-RACK, lățime 800mm, adâncime 1200mm, RAL9005 Negru",high,keyword in root: server,2
203,"Dulapuri de sarcină grea pentru servere, IP30 Seria DSS",dulapuri-de-sarcina-grea-pentru-servere-ip30-seria-dss,"Retelistica, date si telecomunicatii","Dulapuri de sarcină grea pentru servere, IP30 Seria DSS","Retelistica, date si telecomunicatii > Dulapuri de sarcină grea pentru servere, IP30 Seria DSS",high,keyword in root: server,24
204,Accesorii,accesorii,"Retelistica, date si telecomunicatii","Dulapuri de sarcină grea pentru servere, IP30 Seria DSS > Accesorii","Retelistica, date si telecomunicatii > Dulapuri de sarcină grea pentru servere, IP30 Seria DSS > Accesorii",high,keyword in root: server,14
2051,Dulap server 600 x 1000mm,dulap-server-600-x-1000mm,"Retelistica, date si telecomunicatii","Dulapuri de sarcină grea pentru servere, IP30 Seria DSS > Dulap server 600 x 1000mm","Retelistica, date si telecomunicatii > Dulapuri de sarcină grea pentru servere, IP30 Seria DSS > Dulap server 600 x 1000mm",high,keyword in root: server,2
388,Dulap server 600 x 1200mm,dulap-server-600-x-1200mm,"Retelistica, date si telecomunicatii","Dulapuri de sarcină grea pentru servere, IP30 Seria DSS > Dulap server 600 x 1200mm","Retelistica, date si telecomunicatii > Dulapuri de sarcină grea pentru servere, IP30 Seria DSS > Dulap server 600 x 1200mm",high,keyword in root: server,2
1646,Dulap server 800 x 800mm,dulap-server-800-x-800mm,"Retelistica, date si telecomunicatii","Dulapuri de sarcină grea pentru servere, IP30 Seria DSS > Dulap server 800 x 800mm","Retelistica, date si telecomunicatii > Dulapuri de sarcină grea pentru servere, IP30 Seria DSS > Dulap server 800 x 800mm",high,keyword in root: server,2
1111,Dulap server 800 x 1000mm,dulap-server-800-x-1000mm,"Retelistica, date si telecomunicatii","Dulapuri de sarcină grea pentru servere, IP30 Seria DSS > Dulap server 800 x 1000mm","Retelistica, date si telecomunicatii > Dulapuri de sarcină grea pentru servere, IP30 Seria DSS > Dulap server 800 x 1000mm",high,keyword in root: server,2
1285,Dulap server 800 x 1200mm,dulap-server-800-x-1200mm,"Retelistica, date si telecomunicatii","Dulapuri de sarcină grea pentru servere, IP30 Seria DSS > Dulap server 800 x 1200mm","Retelistica, date si telecomunicatii > Dulapuri de sarcină grea pentru servere, IP30 Seria DSS > Dulap server 800 x 1200mm",high,keyword in root: server,2
536,Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL,dulapuri-din-poliester-ranforsat-cu-fibra-de-sticla-maxipol,"Retelistica, date si telecomunicatii",Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL,"Retelistica, date si telecomunicatii > Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL",high,keyword in root: sat,206
2528,Accesorii pentru dulapuri MAXIPOL,accesorii-pentru-dulapuri-maxipol,"Retelistica, date si telecomunicatii",Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Accesorii pentru dulapuri MAXIPOL,"Retelistica, date si telecomunicatii > Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Accesorii pentru dulapuri MAXIPOL",high,keyword in root: sat,5
2781,Acoperişuri antipluviale pentru MAXIPOL cu adâncimea de 312mm,acoperisuri-antipluviale-pentru-maxipol-cu-adancimea-de-312mm,"Retelistica, date si telecomunicatii",Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Acoperişuri antipluviale pentru MAXIPOL cu adâncimea de 312mm,"Retelistica, date si telecomunicatii > Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Acoperişuri antipluviale pentru MAXIPOL cu adâncimea de 312mm",high,keyword in root: sat,4
2572,Acoperişuri antipluviale pentru MAXIPOL cu adâncimea de 432mm,acoperisuri-antipluviale-pentru-maxipol-cu-adancimea-de-432mm,"Retelistica, date si telecomunicatii",Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Acoperişuri antipluviale pentru MAXIPOL cu adâncimea de 432mm,"Retelistica, date si telecomunicatii > Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Acoperişuri antipluviale pentru MAXIPOL cu adâncimea de 432mm",high,keyword in root: sat,3
2520,Contrapanouri din poliester pt. MAXIPOL,contrapanouri-din-poliester-pt-maxipol,"Retelistica, date si telecomunicatii",Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Contrapanouri din poliester pt. MAXIPOL,"Retelistica, date si telecomunicatii > Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Contrapanouri din poliester pt. MAXIPOL",high,keyword in root: sat,12
2567,Contrapanouri metalice pt. MAXIPOL,contrapanouri-metalice-pt-maxipol,"Retelistica, date si telecomunicatii",Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Contrapanouri metalice pt. MAXIPOL,"Retelistica, date si telecomunicatii > Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Contrapanouri metalice pt. MAXIPOL",high,keyword in root: sat,10
1481,Contrapanouri pentru dulapuri de distribuţie cabluri,contrapanouri-pentru-dulapuri-de-distributie-cabluri,"Retelistica, date si telecomunicatii",Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Contrapanouri pentru dulapuri de distribuţie cabluri,"Retelistica, date si telecomunicatii > Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Contrapanouri pentru dulapuri de distribuţie cabluri",high,keyword in root: sat,19
1663,"Dulapuri din poliester MAXIPOL, cu acoperişuri antipluviale şi deschise jos",dulapuri-din-poliester-maxipol-cu-acoperisuri-antipluviale-si-deschise-jos,"Retelistica, date si telecomunicatii","Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Dulapuri din poliester MAXIPOL, cu acoperişuri antipluviale şi deschise jos","Retelistica, date si telecomunicatii > Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Dulapuri din poliester MAXIPOL, cu acoperişuri antipluviale şi deschise jos",high,keyword in root: sat,12
2342,"Dulapuri din poliester MAXIPOL, cu acoperişuri antipluviale şi închise jos",dulapuri-din-poliester-maxipol-cu-acoperisuri-antipluviale-si-inchise-jos,"Retelistica, date si telecomunicatii","Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Dulapuri din poliester MAXIPOL, cu acoperişuri antipluviale şi închise jos","Retelistica, date si telecomunicatii > Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Dulapuri din poliester MAXIPOL, cu acoperişuri antipluviale şi închise jos",high,keyword in root: sat,16
2165,"Dulapuri din poliester MAXIPOL, închise sus şi deschise jos",dulapuri-din-poliester-maxipol-inchise-sus-si-deschise-jos,"Retelistica, date si telecomunicatii","Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Dulapuri din poliester MAXIPOL, închise sus şi deschise jos","Retelistica, date si telecomunicatii > Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Dulapuri din poliester MAXIPOL, închise sus şi deschise jos",high,keyword in root: sat,13
2139,"Dulapuri din poliester MAXIPOL, închise sus şi jos",dulapuri-din-poliester-maxipol-inchise-sus-si-jos,"Retelistica, date si telecomunicatii","Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Dulapuri din poliester MAXIPOL, închise sus şi jos","Retelistica, date si telecomunicatii > Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Dulapuri din poliester MAXIPOL, închise sus şi jos",high,keyword in root: sat,33
537,"Dulapuri pentru organizarea şi distribuţia cablurilor, DIN - IP44",dulapuri-pentru-organizarea-si-distributia-cablurilor-din-ip44,"Retelistica, date si telecomunicatii","Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Dulapuri pentru organizarea şi distribuţia cablurilor, DIN - IP44","Retelistica, date si telecomunicatii > Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Dulapuri pentru organizarea şi distribuţia cablurilor, DIN - IP44",high,keyword in root: sat,51
1195,Profile de adaptare pentru dulapuri de distribuţie cabluri,profile-de-adaptare-pentru-dulapuri-de-distributie-cabluri,"Retelistica, date si telecomunicatii",Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Profile de adaptare pentru dulapuri de distribuţie cabluri,"Retelistica, date si telecomunicatii > Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Profile de adaptare pentru dulapuri de distribuţie cabluri",high,keyword in root: sat,7
2797,Socluri din poliester cu montaj pe postament pt. MAXIPOL,socluri-din-poliester-cu-montaj-pe-postament-pt-maxipol,"Retelistica, date si telecomunicatii",Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Socluri din poliester cu montaj pe postament pt. MAXIPOL,"Retelistica, date si telecomunicatii > Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Socluri din poliester cu montaj pe postament pt. MAXIPOL",high,keyword in root: sat,3
2808,Socluri din poliester cu montaj îngropat pt. MAXIPOL,socluri-din-poliester-cu-montaj-ingropat-pt-maxipol,"Retelistica, date si telecomunicatii",Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Socluri din poliester cu montaj îngropat pt. MAXIPOL,"Retelistica, date si telecomunicatii > Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Socluri din poliester cu montaj îngropat pt. MAXIPOL",high,keyword in root: sat,3
2477,Socluri metalice pentru dulapuri MAXIPOL,socluri-metalice-pentru-dulapuri-maxipol,"Retelistica, date si telecomunicatii",Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Socluri metalice pentru dulapuri MAXIPOL,"Retelistica, date si telecomunicatii > Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Socluri metalice pentru dulapuri MAXIPOL",high,keyword in root: sat,3
847,Socluri pentru dulapuri de distribuţie cabluri,socluri-pentru-dulapuri-de-distributie-cabluri,"Retelistica, date si telecomunicatii",Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Socluri pentru dulapuri de distribuţie cabluri,"Retelistica, date si telecomunicatii > Dulapuri din poliester ranforsat cu fibră de sticlă - MAXIPOL > Socluri pentru dulapuri de distribuţie cabluri",high,keyword in root: sat,12
3314,Dulapuri Modul 2500TT,dulapuri-modul-2500tt,"Tablouri, dulapuri si distributie",Dulapuri Modul 2500TT,"Tablouri, dulapuri si distributie > Dulapuri Modul 2500TT",high,keyword in root: dulapuri,4
3315,Dulapuri,dulapuri,"Tablouri, dulapuri si distributie",Dulapuri Modul 2500TT > Dulapuri,"Tablouri, dulapuri si distributie > Dulapuri Modul 2500TT > Dulapuri",high,keyword in root: dulapuri,4
177,Dulapuri modulare de distribuţie şi contorizare - Generalităţi,dulapuri-modulare-de-distributie-si-contorizare-generalitati,"Tablouri, dulapuri si distributie",Dulapuri modulare de distribuţie şi contorizare - Generalităţi,"Tablouri, dulapuri si distributie > Dulapuri modulare de distribuţie şi contorizare - Generalităţi",high,keyword in root: dulapuri,402
278,Dulapuri Modul 2000 cu plastroane din oţel,dulapuri-modul-2000-cu-plastroane-din-otel,"Tablouri, dulapuri si distributie",Dulapuri modulare de distribuţie şi contorizare - Generalităţi > Dulapuri Modul 2000 cu plastroane din oţel,"Tablouri, dulapuri si distributie > Dulapuri modulare de distribuţie şi contorizare - Generalităţi > Dulapuri Modul 2000 cu plastroane din oţel",high,keyword in root: dulapuri,250
178,Dulapuri Modul 2000 cu plastroane din plastic,dulapuri-modul-2000-cu-plastroane-din-plastic,"Tablouri, dulapuri si distributie",Dulapuri modulare de distribuţie şi contorizare - Generalităţi > Dulapuri Modul 2000 cu plastroane din plastic,"Tablouri, dulapuri si distributie > Dulapuri modulare de distribuţie şi contorizare - Generalităţi > Dulapuri Modul 2000 cu plastroane din plastic",high,keyword in root: dulapuri,152
1081,Dulapuri pentru cablare structurată 19” S-RACK,dulapuri-pentru-cablare-structurata-19-s-rack,"Retelistica, date si telecomunicatii",Dulapuri pentru cablare structurată 19” S-RACK,"Retelistica, date si telecomunicatii > Dulapuri pentru cablare structurată 19” S-RACK",high,keyword in root: cablare structurata,33
1217,Corp de iluminat,corp-de-iluminat,"Retelistica, date si telecomunicatii",Dulapuri pentru cablare structurată 19” S-RACK > Corp de iluminat,"Retelistica, date si telecomunicatii > Dulapuri pentru cablare structurată 19” S-RACK > Corp de iluminat",high,keyword in root: cablare structurata,1
2251,"Modul suport 19” pentru aparataj modular, 21 module, 3U",modul-suport-19-pentru-aparataj-modular-21-module-3u,"Retelistica, date si telecomunicatii","Dulapuri pentru cablare structurată 19” S-RACK > Modul suport 19” pentru aparataj modular, 21 module, 3U","Retelistica, date si telecomunicatii > Dulapuri pentru cablare structurată 19” S-RACK > Modul suport 19” pentru aparataj modular, 21 module, 3U",high,keyword in root: cablare structurata,2
1921,"PDU-uri pasive gama ECO, 19''",pdu-uri-pasive-gama-eco-19,"Retelistica, date si telecomunicatii","Dulapuri pentru cablare structurată 19” S-RACK > PDU-uri pasive gama ECO, 19''","Retelistica, date si telecomunicatii > Dulapuri pentru cablare structurată 19” S-RACK > PDU-uri pasive gama ECO, 19''",high,keyword in root: cablare structurata,2
1123,Profile verticale DT,profile-verticale-dt,"Retelistica, date si telecomunicatii",Dulapuri pentru cablare structurată 19” S-RACK > Profile verticale DT,"Retelistica, date si telecomunicatii > Dulapuri pentru cablare structurată 19” S-RACK > Profile verticale DT",high,keyword in root: cablare structurata,8
1961,Set de nivelare și role,set-de-nivelare-si-role,"Retelistica, date si telecomunicatii",Dulapuri pentru cablare structurată 19” S-RACK > Set de nivelare și role,"Retelistica, date si telecomunicatii > Dulapuri pentru cablare structurată 19” S-RACK > Set de nivelare și role",high,keyword in root: cablare structurata,2
1652,Socluri pentru dulapuri de podea pentru cablare structurată DT,socluri-pentru-dulapuri-de-podea-pentru-cablare-structurata-dt,"Retelistica, date si telecomunicatii",Dulapuri pentru cablare structurată 19” S-RACK > Socluri pentru dulapuri de podea pentru cablare structurată DT,"Retelistica, date si telecomunicatii > Dulapuri pentru cablare structurată 19” S-RACK > Socluri pentru dulapuri de podea pentru cablare structurată DT",high,keyword in root: cablare structurata,13
1082,Șine sarcină grea,sine-sarcina-grea,"Retelistica, date si telecomunicatii",Dulapuri pentru cablare structurată 19” S-RACK > Șine sarcină grea,"Retelistica, date si telecomunicatii > Dulapuri pentru cablare structurată 19” S-RACK > Șine sarcină grea",high,keyword in root: cablare structurata,5
163,"Dulapuri înseriabile tip AC, RAL7035",dulapuri-inseriabile-tip-ac-ral7035,"Tablouri, dulapuri si distributie","Dulapuri înseriabile tip AC, RAL7035","Tablouri, dulapuri si distributie > Dulapuri înseriabile tip AC, RAL7035",high,keyword in root: dulapuri,56
1020,Cu două uşi fără contrapanou (ÎxLxA),cu-doua-usi-fara-contrapanou-ixlxa-dulapuri-inseriabile-tip-ac-ral7035,"Tablouri, dulapuri si distributie","Dulapuri înseriabile tip AC, RAL7035 > Cu două uşi fără contrapanou (ÎxLxA)","Tablouri, dulapuri si distributie > Dulapuri înseriabile tip AC, RAL7035 > Cu două uşi fără contrapanou (ÎxLxA)",high,keyword in root: dulapuri,5
475,Cu două uşi şi contrapanou (ÎxLxA),cu-doua-usi-si-contrapanou-ixlxa-dulapuri-inseriabile-tip-ac-ral7035,"Tablouri, dulapuri si distributie","Dulapuri înseriabile tip AC, RAL7035 > Cu două uşi şi contrapanou (ÎxLxA)","Tablouri, dulapuri si distributie > Dulapuri înseriabile tip AC, RAL7035 > Cu două uşi şi contrapanou (ÎxLxA)",high,keyword in root: dulapuri,11
164,Cu o uşă fără contrapanou (ÎxLxA),cu-o-usa-fara-contrapanou-ixlxa,"Tablouri, dulapuri si distributie","Dulapuri înseriabile tip AC, RAL7035 > Cu o uşă fără contrapanou (ÎxLxA)","Tablouri, dulapuri si distributie > Dulapuri înseriabile tip AC, RAL7035 > Cu o uşă fără contrapanou (ÎxLxA)",high,keyword in root: dulapuri,14
570,Cu o uşă şi contrapanou (ÎxLxA),cu-o-usa-si-contrapanou-ixlxa-dulapuri-inseriabile-tip-ac-ral7035,"Tablouri, dulapuri si distributie","Dulapuri înseriabile tip AC, RAL7035 > Cu o uşă şi contrapanou (ÎxLxA)","Tablouri, dulapuri si distributie > Dulapuri înseriabile tip AC, RAL7035 > Cu o uşă şi contrapanou (ÎxLxA)",high,keyword in root: dulapuri,26
341,"Dulapuri înseriabile tip AT, RAL7035",dulapuri-inseriabile-tip-at-ral7035,"Tablouri, dulapuri si distributie","Dulapuri înseriabile tip AT, RAL7035","Tablouri, dulapuri si distributie > Dulapuri înseriabile tip AT, RAL7035",high,keyword in root: dulapuri,50
834,Cu două uşi fără contrapanou (ÎxLxA),cu-doua-usi-fara-contrapanou-ixlxa,"Tablouri, dulapuri si distributie","Dulapuri înseriabile tip AT, RAL7035 > Cu două uşi fără contrapanou (ÎxLxA)","Tablouri, dulapuri si distributie > Dulapuri înseriabile tip AT, RAL7035 > Cu două uşi fără contrapanou (ÎxLxA)",high,keyword in root: dulapuri,5
862,Cu două uşi şi contrapanou (ÎxLxA),cu-doua-usi-si-contrapanou-ixlxa-dulapuri-inseriabile-tip-at-ral7035,"Tablouri, dulapuri si distributie","Dulapuri înseriabile tip AT, RAL7035 > Cu două uşi şi contrapanou (ÎxLxA)","Tablouri, dulapuri si distributie > Dulapuri înseriabile tip AT, RAL7035 > Cu două uşi şi contrapanou (ÎxLxA)",high,keyword in root: dulapuri,12
669,Cu o uşă fără contrapanou (ÎxLxA),cu-o-usa-fara-contrapanou-ixlxa-dulapuri-inseriabile-tip-at-ral7035,"Tablouri, dulapuri si distributie","Dulapuri înseriabile tip AT, RAL7035 > Cu o uşă fără contrapanou (ÎxLxA)","Tablouri, dulapuri si distributie > Dulapuri înseriabile tip AT, RAL7035 > Cu o uşă fără contrapanou (ÎxLxA)",high,keyword in root: dulapuri,13
342,Cu o uşă şi contrapanou (ÎxLxA),cu-o-usa-si-contrapanou-ixlxa,"Tablouri, dulapuri si distributie","Dulapuri înseriabile tip AT, RAL7035 > Cu o uşă şi contrapanou (ÎxLxA)","Tablouri, dulapuri si distributie > Dulapuri înseriabile tip AT, RAL7035 > Cu o uşă şi contrapanou (ÎxLxA)",high,keyword in root: dulapuri,20
623,Electromechanical Swivel Levers + Accessories,electromechanical-swivel-levers-accessories,"Tablouri, dulapuri si distributie",Electromechanical Swivel Levers + Accessories,"Tablouri, dulapuri si distributie > Electromechanical Swivel Levers + Accessories",high,exact: accesorii dulapuri,50
1922,Secure Access TANlock - Accessories,secure-access-tanlock-accessories,"Tablouri, dulapuri si distributie",Electromechanical Swivel Levers + Accessories > Secure Access TANlock - Accessories,"Tablouri, dulapuri si distributie > Electromechanical Swivel Levers + Accessories > Secure Access TANlock - Accessories",high,exact: accesorii dulapuri,12
624,Secure Access TANlock1,secure-access-tanlock1,"Tablouri, dulapuri si distributie",Electromechanical Swivel Levers + Accessories > Secure Access TANlock1,"Tablouri, dulapuri si distributie > Electromechanical Swivel Levers + Accessories > Secure Access TANlock1",high,exact: accesorii dulapuri,1
3338,Secure Access TANlock2 bolt length 12.5mm with adapter,secure-access-tanlock2-bolt-length-12-5mm-with-adapter,"Tablouri, dulapuri si distributie",Electromechanical Swivel Levers + Accessories > Secure Access TANlock2 bolt length 12.5mm with adapter,"Tablouri, dulapuri si distributie > Electromechanical Swivel Levers + Accessories > Secure Access TANlock2 bolt length 12.5mm with adapter",high,exact: accesorii dulapuri,2
3327,Secure Access TANlock2 bolt length 22.5mm,secure-access-tanlock2-bolt-length-22-5mm,"Tablouri, dulapuri si distributie",Electromechanical Swivel Levers + Accessories > Secure Access TANlock2 bolt length 22.5mm,"Tablouri, dulapuri si distributie > Electromechanical Swivel Levers + Accessories > Secure Access TANlock2 bolt length 22.5mm",high,exact: accesorii dulapuri,2
1078,Secure Access TANlock3 bolt length 12.5mm with adapter,secure-access-tanlock3-bolt-length-12-5mm-with-adapter,"Tablouri, dulapuri si distributie",Electromechanical Swivel Levers + Accessories > Secure Access TANlock3 bolt length 12.5mm with adapter,"Tablouri, dulapuri si distributie > Electromechanical Swivel Levers + Accessories > Secure Access TANlock3 bolt length 12.5mm with adapter",high,exact: accesorii dulapuri,10
2053,Secure Access TANlock3 bolt length 12.5mm without adapter,secure-access-tanlock3-bolt-length-12-5mm-without-adapter,"Tablouri, dulapuri si distributie",Electromechanical Swivel Levers + Accessories > Secure Access TANlock3 bolt length 12.5mm without adapter,"Tablouri, dulapuri si distributie > Electromechanical Swivel Levers + Accessories > Secure Access TANlock3 bolt length 12.5mm without adapter",high,exact: accesorii dulapuri,8
1437,Secure Access TANlock3 bolt length 22.5mm,secure-access-tanlock3-bolt-length-22-5mm,"Tablouri, dulapuri si distributie",Electromechanical Swivel Levers + Accessories > Secure Access TANlock3 bolt length 22.5mm,"Tablouri, dulapuri si distributie > Electromechanical Swivel Levers + Accessories > Secure Access TANlock3 bolt length 22.5mm",high,exact: accesorii dulapuri,14
3355,Secure Access TANlock3 bolt length 42.5mm with adapter,secure-access-tanlock3-bolt-length-42-5mm-with-adapter,"Tablouri, dulapuri si distributie",Electromechanical Swivel Levers + Accessories > Secure Access TANlock3 bolt length 42.5mm with adapter,"Tablouri, dulapuri si distributie > Electromechanical Swivel Levers + Accessories > Secure Access TANlock3 bolt length 42.5mm with adapter",high,exact: accesorii dulapuri,1
2904,Elso Flächenschalter - Temporizatoare,elso-flachenschalter-temporizatoare,"Aparataj terminal, prize si intrerupatoare",Elso Flächenschalter - Temporizatoare,"Aparataj terminal, prize si intrerupatoare > Elso Flächenschalter - Temporizatoare",high,keyword in root: flachenschalter,2
2905,Temporizatoare,temporizatoare,"Aparataj terminal, prize si intrerupatoare",Elso Flächenschalter - Temporizatoare > Temporizatoare,"Aparataj terminal, prize si intrerupatoare > Elso Flächenschalter - Temporizatoare > Temporizatoare",high,keyword in root: flachenschalter,2
1758,Enclosure Accessories,enclosure-accessories,"Tablouri, dulapuri si distributie",Enclosure Accessories,"Tablouri, dulapuri si distributie > Enclosure Accessories",high,keyword in root: enclosure,14
1803,Cable Management Accessories,cable-management-accessories,"Tablouri, dulapuri si distributie",Enclosure Accessories > Cable Management Accessories,"Tablouri, dulapuri si distributie > Enclosure Accessories > Cable Management Accessories",high,keyword in root: enclosure,6
1806,General Accessories,general-accessories,"Tablouri, dulapuri si distributie",Enclosure Accessories > General Accessories,"Tablouri, dulapuri si distributie > Enclosure Accessories > General Accessories",high,keyword in root: enclosure,6
1759,Storage Components,storage-components,"Tablouri, dulapuri si distributie",Enclosure Accessories > Storage Components,"Tablouri, dulapuri si distributie > Enclosure Accessories > Storage Components",high,keyword in root: enclosure,2
307,"Expansions and Spare Parts, ACIL-System",expansions-and-spare-parts-acil-system,"Tablouri, dulapuri si distributie","Expansions and Spare Parts, ACIL-System","Tablouri, dulapuri si distributie > Expansions and Spare Parts, ACIL-System",high,keyword in root: acil,89
992,Adapter,adapter,"Tablouri, dulapuri si distributie","Expansions and Spare Parts, ACIL-System > Adapter","Tablouri, dulapuri si distributie > Expansions and Spare Parts, ACIL-System > Adapter",high,keyword in root: acil,4
938,Aluminium H,aluminium-h,"Tablouri, dulapuri si distributie","Expansions and Spare Parts, ACIL-System > Aluminium H","Tablouri, dulapuri si distributie > Expansions and Spare Parts, ACIL-System > Aluminium H",high,keyword in root: acil,12
960,C Rails for Slotted Front Plates,c-rails-for-slotted-front-plates,"Tablouri, dulapuri si distributie","Expansions and Spare Parts, ACIL-System > Aluminium H > C Rails for Slotted Front Plates","Tablouri, dulapuri si distributie > Expansions and Spare Parts, ACIL-System > Aluminium H > C Rails for Slotted Front Plates",high,keyword in root: acil,4
