term_id,parent_id,parent_slug,parent_path,path,name,slug,description,display_type,image_id,image_url,menu_order,count
1218,774,modul-2000-masti-frontale-plastroane,"Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane)","Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane) > Front Plates Sheet Steel with Cutout 196x187mm",Front Plates Sheet Steel with Cutout 196x187mm,front-plates-sheet-steel-with-cutout-196x187mm,,default,,,,10
3060,774,modul-2000-masti-frontale-plastroane,"Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane)","Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane) > Mounting Bracket for Divided Front Plates Sheet Steel",Mounting Bracket for Divided Front Plates Sheet Steel,mounting-bracket-for-divided-front-plates-sheet-steel,,default,,,,1
2500,774,modul-2000-masti-frontale-plastroane,"Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane)","Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane) > Măşti decupate din plastic",Măşti decupate din plastic,masti-decupate-din-plastic,,default,,,0,2
2680,774,modul-2000-masti-frontale-plastroane,"Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane)","Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane) > Măşti decupate din tablă de oţel",Măşti decupate din tablă de oţel,masti-decupate-din-tabla-de-otel,,default,,,,2
2898,774,modul-2000-masti-frontale-plastroane,"Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane)","Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane) > Măşti oarbe din plastic",Măşti oarbe din plastic,masti-oarbe-din-plastic,,default,,,,6
2860,774,modul-2000-masti-frontale-plastroane,"Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane)","Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane) > Măşti oarbe din tablă de oţel",Măşti oarbe din tablă de oţel,masti-oarbe-din-tabla-de-otel,,default,,,,5
1822,774,modul-2000-masti-frontale-plastroane,"Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane)","Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane) > Slotted Front Plates Plastic, 2 Unit-wide","Slotted Front Plates Plastic, 2 Unit-wide",slotted-front-plates-plastic-2-unit-wide,,default,,,0,4
2751,774,modul-2000-masti-frontale-plastroane,"Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane)","Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane) > Slotted Front Plates Plastic, 3 Unit-wide","Slotted Front Plates Plastic, 3 Unit-wide",slotted-front-plates-plastic-3-unit-wide,,default,,,,2
3054,774,modul-2000-masti-frontale-plastroane,"Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane)","Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane) > Slotted Front Plates Plastic, 4 Unit-wide","Slotted Front Plates Plastic, 4 Unit-wide",slotted-front-plates-plastic-4-unit-wide,,default,,,,2
3126,774,modul-2000-masti-frontale-plastroane,"Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane)","Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane) > Slotted Front Plates Plastic, 5 Unit-wide","Slotted Front Plates Plastic, 5 Unit-wide",slotted-front-plates-plastic-5-unit-wide,,default,,,,2
2506,774,modul-2000-masti-frontale-plastroane,"Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane)","Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane) > Slotted Front Plates Sheet Steel, 2 Unit-wide","Slotted Front Plates Sheet Steel, 2 Unit-wide",slotted-front-plates-sheet-steel-2-unit-wide,,default,,,0,3
2223,774,modul-2000-masti-frontale-plastroane,"Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane)","Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane) > Slotted Front Plates Sheet Steel, 3 Unit-wide","Slotted Front Plates Sheet Steel, 3 Unit-wide",slotted-front-plates-sheet-steel-3-unit-wide,,default,,,0,4
2241,774,modul-2000-masti-frontale-plastroane,"Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane)","Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane) > Slotted Front Plates Sheet Steel, 4 Unit-wide","Slotted Front Plates Sheet Steel, 4 Unit-wide",slotted-front-plates-sheet-steel-4-unit-wide,,default,,,0,2
2472,774,modul-2000-masti-frontale-plastroane,"Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane)","Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane) > Slotted Front Plates Sheet Steel, 5 Unit-wide","Slotted Front Plates Sheet Steel, 5 Unit-wide",slotted-front-plates-sheet-steel-5-unit-wide,,default,,,,2
836,774,modul-2000-masti-frontale-plastroane,"Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane)","Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane) > Slotted Front Plates Sheet Steel for the Low-current Part",Slotted Front Plates Sheet Steel for the Low-current Part,slotted-front-plates-sheet-steel-for-the-low-current-part,,default,,,0,14
2552,774,modul-2000-masti-frontale-plastroane,"Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane)","Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane) > Slotted Front Plates Sheet Steel for Wiring Ducts, 2 Unit-wide (Reduced Module Widths)","Slotted Front Plates Sheet Steel for Wiring Ducts, 2 Unit-wide (Reduced Module Widths)",slotted-front-plates-sheet-steel-for-wiring-ducts-2-unit-wide-reduced-module-widths,,default,,,0,2
2861,774,modul-2000-masti-frontale-plastroane,"Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane)","Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane) > Slotted Front Plates Sheet Steel for Wiring Ducts, 3 Unit-wide (Reduced Module Widths)","Slotted Front Plates Sheet Steel for Wiring Ducts, 3 Unit-wide (Reduced Module Widths)",slotted-front-plates-sheet-steel-for-wiring-ducts-3-unit-wide-reduced-module-widths,,default,,,,2
2770,774,modul-2000-masti-frontale-plastroane,"Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane)","Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane) > Slotted Front Plates Sheet Steel for Wiring Ducts, 4 Unit-wide (Reduced Module Widths)","Slotted Front Plates Sheet Steel for Wiring Ducts, 4 Unit-wide (Reduced Module Widths)",slotted-front-plates-sheet-steel-for-wiring-ducts-4-unit-wide-reduced-module-widths,,default,,,0,2
2972,774,modul-2000-masti-frontale-plastroane,"Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane)","Tablouri, dulapuri si distributie > Modul 2000 - Măşti frontale (Plastroane) > Slotted Front Plates Sheet Steel for Wiring Ducts, 5 Unit-wide (Reduced Module Widths)","Slotted Front Plates Sheet Steel for Wiring Ducts, 5 Unit-wide (Reduced Module Widths)",slotted-front-plates-sheet-steel-for-wiring-ducts-5-unit-wide-reduced-module-widths,,default,,,0,2
2203,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Modul 2000 - Panouri spate pentru rame aplicate IP20C",Modul 2000 - Panouri spate pentru rame aplicate IP20C,modul-2000-panouri-spate-pentru-rame-aplicate-ip20c,,default,,,,38
2204,2203,modul-2000-panouri-spate-pentru-rame-aplicate-ip20c,"Tablouri, dulapuri si distributie > Modul 2000 - Panouri spate pentru rame aplicate IP20C","Tablouri, dulapuri si distributie > Modul 2000 - Panouri spate pentru rame aplicate IP20C > Panouri spate",Panouri spate,panouri-spate,,default,,,,38
1337,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Modul 2000 - Rame (cu uşă) şi dulapuri complete-aplicate, versiunea plată","Modul 2000 - Rame (cu uşă) şi dulapuri complete-aplicate, versiunea plată",modul-2000-rame-cu-usa-si-dulapuri-complete-aplicate-versiunea-plata,,default,,,0,4
1338,1337,modul-2000-rame-cu-usa-si-dulapuri-complete-aplicate-versiunea-plata,"Tablouri, dulapuri si distributie > Modul 2000 - Rame (cu uşă) şi dulapuri complete-aplicate, versiunea plată","Tablouri, dulapuri si distributie > Modul 2000 - Rame (cu uşă) şi dulapuri complete-aplicate, versiunea plată > Installation Inserts - Front Plates in Sheet Steel",Installation Inserts - Front Plates in Sheet Steel,installation-inserts-front-plates-in-sheet-steel,,default,,,0,2
2396,1337,modul-2000-rame-cu-usa-si-dulapuri-complete-aplicate-versiunea-plata,"Tablouri, dulapuri si distributie > Modul 2000 - Rame (cu uşă) şi dulapuri complete-aplicate, versiunea plată","Tablouri, dulapuri si distributie > Modul 2000 - Rame (cu uşă) şi dulapuri complete-aplicate, versiunea plată > Rear Panel Plastic",Rear Panel Plastic,rear-panel-plastic,,default,,,,2
993,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Modul 2000 - Rame aplicate + uşă, IP20C","Modul 2000 - Rame aplicate + uşă, IP20C",modul-2000-rame-aplicate-usa-ip20c,,default,,,0,74
994,993,modul-2000-rame-aplicate-usa-ip20c,"Tablouri, dulapuri si distributie > Modul 2000 - Rame aplicate + uşă, IP20C","Tablouri, dulapuri si distributie > Modul 2000 - Rame aplicate + uşă, IP20C > Adâncime 180mm, fără panou spate, cu zăvor la sfert de rotaţie","Adâncime 180mm, fără panou spate, cu zăvor la sfert de rotaţie",adancime-180mm-fara-panou-spate-cu-zavor-la-sfert-de-rotatie,,default,,,0,8
1944,993,modul-2000-rame-aplicate-usa-ip20c,"Tablouri, dulapuri si distributie > Modul 2000 - Rame aplicate + uşă, IP20C","Tablouri, dulapuri si distributie > Modul 2000 - Rame aplicate + uşă, IP20C > Adâncime 250mm, fără panou spate, cu zăvor la sfert de rotaţie","Adâncime 250mm, fără panou spate, cu zăvor la sfert de rotaţie",adancime-250mm-fara-panou-spate-cu-zavor-la-sfert-de-rotatie,,default,,,0,38
2490,993,modul-2000-rame-aplicate-usa-ip20c,"Tablouri, dulapuri si distributie > Modul 2000 - Rame aplicate + uşă, IP20C","Tablouri, dulapuri si distributie > Modul 2000 - Rame aplicate + uşă, IP20C > Adâncime 300mm, cu panou spate metalic şi mecanism de închidere în 3 puncte","Adâncime 300mm, cu panou spate metalic şi mecanism de închidere în 3 puncte",adancime-300mm-cu-panou-spate-metalic-si-mecanism-de-inchidere-in-3-puncte,,default,,,0,12
2872,993,modul-2000-rame-aplicate-usa-ip20c,"Tablouri, dulapuri si distributie > Modul 2000 - Rame aplicate + uşă, IP20C","Tablouri, dulapuri si distributie > Modul 2000 - Rame aplicate + uşă, IP20C > Adâncime 400mm, cu panou spate metalic şi mecanism de închidere în 3 puncte","Adâncime 400mm, cu panou spate metalic şi mecanism de închidere în 3 puncte",adancime-400mm-cu-panou-spate-metalic-si-mecanism-de-inchidere-in-3-puncte,,default,,,,4
1396,993,modul-2000-rame-aplicate-usa-ip20c,"Tablouri, dulapuri si distributie > Modul 2000 - Rame aplicate + uşă, IP20C","Tablouri, dulapuri si distributie > Modul 2000 - Rame aplicate + uşă, IP20C > Base Front and Side Panels",Base Front and Side Panels,base-front-and-side-panels,,default,,,0,5
2258,993,modul-2000-rame-aplicate-usa-ip20c,"Tablouri, dulapuri si distributie > Modul 2000 - Rame aplicate + uşă, IP20C","Tablouri, dulapuri si distributie > Modul 2000 - Rame aplicate + uşă, IP20C > Depth 100mm, without Rear Panel, with Quarter Turn Lock","Depth 100mm, without Rear Panel, with Quarter Turn Lock",depth-100mm-without-rear-panel-with-quarter-turn-lock,,default,,,0,2
1776,993,modul-2000-rame-aplicate-usa-ip20c,"Tablouri, dulapuri si distributie > Modul 2000 - Rame aplicate + uşă, IP20C","Tablouri, dulapuri si distributie > Modul 2000 - Rame aplicate + uşă, IP20C > Gland Plates",Gland Plates,gland-plates,,default,,,0,4
2466,993,modul-2000-rame-aplicate-usa-ip20c,"Tablouri, dulapuri si distributie > Modul 2000 - Rame aplicate + uşă, IP20C","Tablouri, dulapuri si distributie > Modul 2000 - Rame aplicate + uşă, IP20C > Wall-mounting Brackets",Wall-mounting Brackets,wall-mounting-brackets,,default,,,,1
2587,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Modul 2000 - Rame aplicate fără uşă",Modul 2000 - Rame aplicate fără uşă,modul-2000-rame-aplicate-fara-usa,,default,,,0,9
2588,2587,modul-2000-rame-aplicate-fara-usa,"Tablouri, dulapuri si distributie > Modul 2000 - Rame aplicate fără uşă","Tablouri, dulapuri si distributie > Modul 2000 - Rame aplicate fără uşă > Depth 250 mm, without Door","Depth 250 mm, without Door",depth-250-mm-without-door,,default,,,0,9
2350,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Modul 2000 - Rame componibile, aplicate tip mască","Modul 2000 - Rame componibile, aplicate tip mască",modul-2000-rame-componibile-aplicate-tip-masca,,default,,,0,62
3113,2350,modul-2000-rame-componibile-aplicate-tip-masca,"Tablouri, dulapuri si distributie > Modul 2000 - Rame componibile, aplicate tip mască","Tablouri, dulapuri si distributie > Modul 2000 - Rame componibile, aplicate tip mască > Accesorii pentru rame tip mască",Accesorii pentru rame tip mască,accesorii-pentru-rame-tip-masca,,default,,,,1
2638,2350,modul-2000-rame-componibile-aplicate-tip-masca,"Tablouri, dulapuri si distributie > Modul 2000 - Rame componibile, aplicate tip mască","Tablouri, dulapuri si distributie > Modul 2000 - Rame componibile, aplicate tip mască > Base Front and Side Panels",Base Front and Side Panels,base-front-and-side-panels-modul-2000-rame-componibile-aplicate-tip-masca,,default,,,,6
2494,2350,modul-2000-rame-componibile-aplicate-tip-masca,"Tablouri, dulapuri si distributie > Modul 2000 - Rame componibile, aplicate tip mască","Tablouri, dulapuri si distributie > Modul 2000 - Rame componibile, aplicate tip mască > Rame componibile tip mască, adâncime 200mm","Rame componibile tip mască, adâncime 200mm",rame-componibile-tip-masca-adancime-200mm,,default,,,0,15
2351,2350,modul-2000-rame-componibile-aplicate-tip-masca,"Tablouri, dulapuri si distributie > Modul 2000 - Rame componibile, aplicate tip mască","Tablouri, dulapuri si distributie > Modul 2000 - Rame componibile, aplicate tip mască > Rame componibile tip mască, adâncime 200mm (setul conţine 2 elemente verticale, 2 orizontale şi popnituri)","Rame componibile tip mască, adâncime 200mm (setul conţine 2 elemente verticale, 2 orizontale şi popnituri)",rame-componibile-tip-masca-adancime-200mm-setul-contine-2-elemente-verticale-2-orizontale-si-popnituri,,default,,,0,40
2406,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Modul 2000 IP54",Modul 2000 IP54,modul-2000-ip54,,default,,,,37
2407,2406,modul-2000-ip54,"Tablouri, dulapuri si distributie > Modul 2000 IP54","Tablouri, dulapuri si distributie > Modul 2000 IP54 > Modul 2000 - Rame aplicate cu uşă, IP54 (includ pereţi spate şi mânere rotative)","Modul 2000 - Rame aplicate cu uşă, IP54 (includ pereţi spate şi mânere rotative)",modul-2000-rame-aplicate-cu-usa-ip54-includ-pereti-spate-si-manere-rotative,,default,,,,33
2933,2406,modul-2000-ip54,"Tablouri, dulapuri si distributie > Modul 2000 IP54","Tablouri, dulapuri si distributie > Modul 2000 IP54 > Modul 2000 - Rame aplicate cu uşă, înseriabile, IP54 (includ pereţi spate şi mânere rotative)","Modul 2000 - Rame aplicate cu uşă, înseriabile, IP54 (includ pereţi spate şi mânere rotative)",modul-2000-rame-aplicate-cu-usa-inseriabile-ip54-includ-pereti-spate-si-manere-rotative,,default,,,,4
961,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Modul 2000TT, accesorii","Modul 2000TT, accesorii",modul-2000tt-accesorii,,default,,,0,7
962,961,modul-2000tt-accesorii,"Tablouri, dulapuri si distributie > Modul 2000TT, accesorii","Tablouri, dulapuri si distributie > Modul 2000TT, accesorii > Accesorii generale",Accesorii generale,accesorii-generale-modul-2000tt-accesorii,,default,,,0,4
2928,961,modul-2000tt-accesorii,"Tablouri, dulapuri si distributie > Modul 2000TT, accesorii","Tablouri, dulapuri si distributie > Modul 2000TT, accesorii > Capace laterale",Capace laterale,capace-laterale,,default,,,,1
2676,961,modul-2000tt-accesorii,"Tablouri, dulapuri si distributie > Modul 2000TT, accesorii","Tablouri, dulapuri si distributie > Modul 2000TT, accesorii > Flanșe de trecere IP54",Flanșe de trecere IP54,flanse-de-trecere-ip54,,default,,,,2
558,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Modul 20000 - Accesorii pentru rame aplicate IP54",Modul 20000 - Accesorii pentru rame aplicate IP54,modul-20000-accesorii-pentru-rame-aplicate-ip54,,default,,,0,36
3125,558,modul-20000-accesorii-pentru-rame-aplicate-ip54,"Tablouri, dulapuri si distributie > Modul 20000 - Accesorii pentru rame aplicate IP54","Tablouri, dulapuri si distributie > Modul 20000 - Accesorii pentru rame aplicate IP54 > Accesorii pentru M2000 IP54",Accesorii pentru M2000 IP54,accesorii-pentru-m2000-ip54,,default,,,,2
2133,558,modul-20000-accesorii-pentru-rame-aplicate-ip54,"Tablouri, dulapuri si distributie > Modul 20000 - Accesorii pentru rame aplicate IP54","Tablouri, dulapuri si distributie > Modul 20000 - Accesorii pentru rame aplicate IP54 > Contrapanouri",Contrapanouri,contrapanouri,,default,,,,10
1483,558,modul-20000-accesorii-pentru-rame-aplicate-ip54,"Tablouri, dulapuri si distributie > Modul 20000 - Accesorii pentru rame aplicate IP54","Tablouri, dulapuri si distributie > Modul 20000 - Accesorii pentru rame aplicate IP54 > Flanşe",Flanşe,flanse,,default,,,0,7
559,558,modul-20000-accesorii-pentru-rame-aplicate-ip54,"Tablouri, dulapuri si distributie > Modul 20000 - Accesorii pentru rame aplicate IP54","Tablouri, dulapuri si distributie > Modul 20000 - Accesorii pentru rame aplicate IP54 > Socluri - elemente frontale şi laterale",Socluri - elemente frontale şi laterale,socluri-elemente-frontale-si-laterale,,default,,,0,16
2966,558,modul-20000-accesorii-pentru-rame-aplicate-ip54,"Tablouri, dulapuri si distributie > Modul 20000 - Accesorii pentru rame aplicate IP54","Tablouri, dulapuri si distributie > Modul 20000 - Accesorii pentru rame aplicate IP54 > Wall Brackets",Wall Brackets,wall-brackets,,default,,,0,1
2073,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Măşti oarbe 19""","Măşti oarbe 19""",masti-oarbe-19,,default,,,,13
2074,2073,masti-oarbe-19,"Tablouri, dulapuri si distributie > Măşti oarbe 19""","Tablouri, dulapuri si distributie > Măşti oarbe 19"" > Măşti oarbe 19""","Măşti oarbe 19""",masti-oarbe-19-masti-oarbe-19,,default,,,,13
2233,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Măști oarbe",Măști oarbe,masti-oarbe,,default,,,0,30
2733,2233,masti-oarbe,"Tablouri, dulapuri si distributie > Măști oarbe","Tablouri, dulapuri si distributie > Măști oarbe > 19“ Blank Panels with LCD Thermostat",19“ Blank Panels with LCD Thermostat,19-blank-panels-with-lcd-thermostat,,default,,,,2
2234,2233,masti-oarbe,"Tablouri, dulapuri si distributie > Măști oarbe","Tablouri, dulapuri si distributie > Măști oarbe > Măști oarbe din oțel 19”, prindere cu șurub","Măști oarbe din oțel 19”, prindere cu șurub",masti-oarbe-din-otel-19-prindere-cu-surub,,default,,,0,12
2879,2233,masti-oarbe,"Tablouri, dulapuri si distributie > Măști oarbe","Tablouri, dulapuri si distributie > Măști oarbe > Măști oarbe din oțel 19”, prindere cu șurub, cu decupaj pentru ventilație","Măști oarbe din oțel 19”, prindere cu șurub, cu decupaj pentru ventilație",masti-oarbe-din-otel-19-prindere-cu-surub-cu-decupaj-pentru-ventilatie,,default,,,,4
2458,2233,masti-oarbe,"Tablouri, dulapuri si distributie > Măști oarbe","Tablouri, dulapuri si distributie > Măști oarbe > Măști oarbe din oțel 19”, Snap-In","Măști oarbe din oțel 19”, Snap-In",masti-oarbe-din-otel-19-snap-in,,default,,,,12
505,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Outdoor Rain Canopies",Outdoor Rain Canopies,outdoor-rain-canopies,,default,,,0,16
576,505,outdoor-rain-canopies,"Tablouri, dulapuri si distributie > Outdoor Rain Canopies","Tablouri, dulapuri si distributie > Outdoor Rain Canopies > With Exhaust Filters (without Filterfans)",With Exhaust Filters (without Filterfans),with-exhaust-filters-without-filterfans,,default,,,0,8
506,505,outdoor-rain-canopies,"Tablouri, dulapuri si distributie > Outdoor Rain Canopies","Tablouri, dulapuri si distributie > Outdoor Rain Canopies > With Filterfans",With Filterfans,with-filterfans,,default,,,0,8
99,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Panouri radiante",Panouri radiante,panouri-radiante,,default,,,0,13
1262,99,panouri-radiante,"Tablouri, dulapuri si distributie > Panouri radiante","Tablouri, dulapuri si distributie > Panouri radiante > AMPARO - Infrared panels universal mounting",AMPARO - Infrared panels universal mounting,amparo-infrared-panels-universal-mounting,,default,,,0,5
100,99,panouri-radiante,"Tablouri, dulapuri si distributie > Panouri radiante","Tablouri, dulapuri si distributie > Panouri radiante > Panouri radiante cu montaj pe perete",Panouri radiante cu montaj pe perete,panouri-radiante-cu-montaj-pe-perete,,default,,,0,3
1036,99,panouri-radiante,"Tablouri, dulapuri si distributie > Panouri radiante","Tablouri, dulapuri si distributie > Panouri radiante > Panouri radiante cu montaj pe plafon",Panouri radiante cu montaj pe plafon,panouri-radiante-cu-montaj-pe-plafon,,default,,,0,5
267,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Panouri spate şi laterale, perforate, IP30 pentru dulapuri DS şi DSZ","Panouri spate şi laterale, perforate, IP30 pentru dulapuri DS şi DSZ",panouri-spate-si-laterale-perforate-ip30-pentru-dulapuri-ds-si-dsz,,default,,,0,11
268,267,panouri-spate-si-laterale-perforate-ip30-pentru-dulapuri-ds-si-dsz,"Tablouri, dulapuri si distributie > Panouri spate şi laterale, perforate, IP30 pentru dulapuri DS şi DSZ","Tablouri, dulapuri si distributie > Panouri spate şi laterale, perforate, IP30 pentru dulapuri DS şi DSZ > Panouri spate şi laterale, perforate, IP30 pentru dulapuri DS şi DSZ","Panouri spate şi laterale, perforate, IP30 pentru dulapuri DS şi DSZ",panouri-spate-si-laterale-perforate-ip30-pentru-dulapuri-ds-si-dsz-panouri-spate-si-laterale-perforate-ip30-pentru-dulapuri-ds-si-dsz,,default,,,0,11
674,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Plinte frontale și laterale",Plinte frontale și laterale,plinte-frontale-si-laterale,,default,,,0,5
2571,674,plinte-frontale-si-laterale,"Tablouri, dulapuri si distributie > Plinte frontale și laterale","Tablouri, dulapuri si distributie > Plinte frontale și laterale > Plinte frontale IP31 ventilate",Plinte frontale IP31 ventilate,plinte-frontale-ip31-ventilate,,default,,,0,4
675,674,plinte-frontale-si-laterale,"Tablouri, dulapuri si distributie > Plinte frontale și laterale","Tablouri, dulapuri si distributie > Plinte frontale și laterale > Plinte laterale IP31 ventilate",Plinte laterale IP31 ventilate,plinte-laterale-ip31-ventilate,,default,,,0,1
587,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Plăci frontale",Plăci frontale,placi-frontale,,default,,,0,10
2932,587,placi-frontale,"Tablouri, dulapuri si distributie > Plăci frontale","Tablouri, dulapuri si distributie > Plăci frontale > Plăci frontale cu fante pentru ventilare, tablă de oțel","Plăci frontale cu fante pentru ventilare, tablă de oțel",placi-frontale-cu-fante-pentru-ventilare-tabla-de-otel,,default,,,,4
588,587,placi-frontale,"Tablouri, dulapuri si distributie > Plăci frontale","Tablouri, dulapuri si distributie > Plăci frontale > Plăci frontale pentru MC4, tablă de oțel","Plăci frontale pentru MC4, tablă de oțel",placi-frontale-pentru-mc4-tabla-de-otel,,default,,,0,2
636,587,placi-frontale,"Tablouri, dulapuri si distributie > Plăci frontale","Tablouri, dulapuri si distributie > Plăci frontale > Plăci frontale separatoare verticale, tablă de oțel","Plăci frontale separatoare verticale, tablă de oțel",placi-frontale-separatoare-verticale-tabla-de-otel,,default,,,0,4
338,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Polyester enclosures series J",Polyester enclosures series J,polyester-enclosures-series-j,,default,,,0,41
929,338,polyester-enclosures-series-j,"Tablouri, dulapuri si distributie > Polyester enclosures series J","Tablouri, dulapuri si distributie > Polyester enclosures series J > Copper Busbar Sets Serie J",Copper Busbar Sets Serie J,copper-busbar-sets-serie-j,,default,,,,11
339,338,polyester-enclosures-series-j,"Tablouri, dulapuri si distributie > Polyester enclosures series J","Tablouri, dulapuri si distributie > Polyester enclosures series J > Polyester Enclosures Series J – Accessories",Polyester Enclosures Series J – Accessories,polyester-enclosures-series-j-accessories,,default,,,0,26
808,338,polyester-enclosures-series-j,"Tablouri, dulapuri si distributie > Polyester enclosures series J","Tablouri, dulapuri si distributie > Polyester enclosures series J > Polyester Enclosures Series J – Mounting Plates",Polyester Enclosures Series J – Mounting Plates,polyester-enclosures-series-j-mounting-plates,,default,,,0,4
981,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice",Presetupe şi dopuri pentru dulapuri electrice,presetupe-si-dopuri-pentru-dulapuri-electrice,,default,,,0,72
1281,981,presetupe-si-dopuri-pentru-dulapuri-electrice,"Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice","Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice > Cable Glands Metric Metal",Cable Glands Metric Metal,cable-glands-metric-metal,,default,,,0,8
2576,981,presetupe-si-dopuri-pentru-dulapuri-electrice,"Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice","Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice > Contrapiuliţe pentru presetupe metrice din poliamidă",Contrapiuliţe pentru presetupe metrice din poliamidă,contrapiulite-pentru-presetupe-metrice-din-poliamida,,default,,,0,8
2353,981,presetupe-si-dopuri-pentru-dulapuri-electrice,"Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice","Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice > Contrapiuliţe pentru presetupe PG din alamă",Contrapiuliţe pentru presetupe PG din alamă,contrapiulite-pentru-presetupe-pg-din-alama,,default,,,0,2
2414,981,presetupe-si-dopuri-pentru-dulapuri-electrice,"Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice","Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice > Contrapiuliţe pentru presetupe PG din poliamidă",Contrapiuliţe pentru presetupe PG din poliamidă,contrapiulite-pentru-presetupe-pg-din-poliamida,,default,,,,10
